,SPY,QQQ,IWM,TLT,GLD,HYG,UUP
2022-03-07,395.666412,316.373077,183.572540,119.388092,186.410004,64.315620,22.888777
2022-03-08,392.666565,314.902588,184.586472,118.187126,191.509995,64.087654,22.845673
2022-03-09,403.194275,326.238434,189.788895,117.029060,185.820007,64.622169,22.621525
2022-03-10,401.373657,322.615601,189.447739,115.347610,186.399994,64.079834,22.733599
2022-03-11,396.270172,315.925201,186.424835,115.733643,185.089996,63.616035,22.854294
2022-03-14,393.374023,309.857880,182.615417,113.031410,182.300003,62.861397,22.845673
2022-03-15,402.024506,319.577118,185.524597,112.834053,178.889999,63.333015,22.819811
2022-03-16,410.939178,331.429230,191.361969,113.940735,180.009995,64.221283,22.656010
2022-03-17,416.080383,335.441620,194.365921,113.091438,180.889999,64.661484,22.604284
2022-03-18,420.637573,342.307404,196.412766,114.472572,179.300003,64.873734,22.630148
2022-03-21,420.514526,341.355713,194.678635,111.821831,180.669998,64.126984,22.716358
2022-03-22,425.435181,348.064331,196.630737,110.389183,179.360001,64.457108,22.707735
2022-03-23,419.956299,343.062134,193.219254,112.808357,181.809998,64.252739,22.733599
2022-03-24,426.286804,350.687256,195.441071,111.924751,183.130005,64.386383,22.759460
2022-03-25,428.368652,350.394806,195.706909,110.372040,182.380005,63.922626,22.768085
2022-03-28,431.415649,355.816162,195.773392,111.315689,179.059998,64.323479,22.837051
2022-03-29,436.752625,361.939697,201.014511,112.156387,179.139999,65.117409,22.699116
2022-03-30,434.055786,357.941833,196.979233,113.031410,180.580002,64.920876,22.578423
2022-03-31,427.375092,353.505280,194.899857,113.305885,180.649994,64.685097,22.673250
2022-04-01,428.586334,352.832428,197.083664,113.737221,179.500000,64.680336,22.707735
2022-04-04,432.257812,360.096710,197.406479,112.946793,180.369995,65.169693,22.811188
2022-04-05,426.797852,352.101166,192.735046,110.395073,179.240005,64.325165,22.931883
2022-04-06,422.530151,344.456512,190.000549,109.501495,179.660004,63.820049,22.949125
2022-04-07,424.659271,345.275635,189.383362,108.676697,180.339996,63.717449,22.992229
2022-04-08,423.523743,340.448883,187.873688,107.499626,181.470001,63.330704,22.992229
2022-04-11,416.284790,332.394806,186.610886,105.798462,182.369995,62.896614,23.043955
2022-04-12,414.742310,330.990631,187.199600,105.652420,183.770004,63.378059,23.121546
2022-04-13,419.492554,337.718689,190.760147,105.867203,184.649994,63.756889,23.026714
2022-04-14,414.269196,329.996063,188.908661,103.745071,184.039993,63.330704,23.130165
2022-04-18,414.439514,330.249573,187.636337,103.229546,184.610001,63.228092,23.224997
2022-04-19,421.129669,337.630951,191.377274,102.456299,181.820007,63.172867,23.276720
2022-04-20,420.817383,332.706757,192.108398,104.518311,182.710007,63.370171,23.112923
2022-04-21,414.524689,325.822723,187.807236,103.745071,182.059998,62.936092,23.181890
2022-04-22,403.150543,317.290771,182.945908,103.092056,180.289993,62.557228,23.319826
2022-04-25,405.487701,321.366608,184.056824,104.123093,177.050003,63.086018,23.431902
2022-04-26,393.744446,309.236633,178.255463,105.171272,177.320007,62.715084,23.578459
2022-04-27,394.851593,308.866089,177.514908,103.822357,175.979996,62.407265,23.725016
2022-04-28,404.825348,319.835724,180.828537,103.977013,176.929993,62.754547,23.862951
2022-04-29,389.864685,305.443542,175.606400,102.628120,176.910004,61.981087,23.768120
2022-05-02,392.211548,310.543243,177.448395,100.849167,173.630005,61.985035,23.888813
2022-05-03,394.009399,310.874786,178.967575,101.529106,174.089996,62.309853,23.845709
2022-05-04,406.008240,321.386139,183.743484,102.088493,175.800003,62.943748,23.647425
2022-05-05,391.577515,305.199799,176.290039,99.291451,175.130005,61.826542,23.845709
2022-05-06,389.240295,301.543243,173.356155,97.828339,175.419998,61.477913,23.888813
2022-05-09,376.777771,289.744751,166.064087,98.688995,172.880005,60.828190,23.897434
2022-05-10,377.648376,293.264862,166.111603,99.584045,171.419998,61.176804,23.949162
2022-05-11,371.649017,284.567078,161.981369,101.503250,172.820007,60.812340,23.975023
2022-05-12,371.260986,283.894348,163.880341,101.313911,170.169998,60.788570,24.181929
2022-05-13,380.137177,294.415466,169.073990,99.816429,168.789993,60.859882,24.112961
2022-05-16,378.594666,291.002625,168.266937,99.713142,170.399994,60.772732,24.018129
2022-05-17,386.382477,298.540039,173.413101,98.508255,169.330002,60.717281,23.819847
2022-05-18,370.806793,283.884583,167.336456,100.608200,169.419998,60.218090,23.940542
2022-05-19,368.535736,282.363464,167.611816,100.849167,171.910004,60.622185,23.690533
2022-05-20,368.696686,281.485840,167.184540,101.993835,172.029999,60.582573,23.742258
2022-05-23,375.594940,286.166290,169.206909,100.315590,172.830002,60.820278,23.526733
2022-05-24,372.727783,280.081757,166.700287,102.295067,174.130005,61.184742,23.457762
2022-05-25,376.020782,284.001556,169.700638,102.699547,173.080002,62.111816,23.543974
2022-05-26,383.534149,291.870483,173.489105,102.234802,172.759995,62.975449,23.466385
2022-05-27,392.949554,301.397003,178.160507,102.484390,172.850006,63.538033,23.414660
2022-05-31,390.744812,300.597412,175.948227,100.315590,171.139999,62.991314,23.457762
2022-06-01,387.584290,298.374268,174.951233,100.200912,172.229996,62.758244,23.638807
2022-06-02,394.965210,306.545441,179.223907,100.252655,174.350006,63.020729,23.431902
2022-06-03,388.483246,298.569275,177.609802,100.037140,172.580002,62.551407,23.535351
2022-06-06,389.666046,299.563843,178.378891,98.192093,171.820007,62.082123,23.587080
2022-06-07,393.403809,302.147797,181.255783,99.252563,172.940002,62.225334,23.561216
2022-06-08,389.126678,299.973450,178.454865,98.373138,172.779999,61.692379,23.630186
2022-06-09,379.872101,291.938690,174.755478,98.700775,172.229996,61.199245,23.802605
2022-06-10,368.857452,281.641907,170.014587,98.088608,174.539993,60.157215,23.992268
2022-06-13,354.852570,268.546570,162.027435,95.010666,169.929993,58.144829,24.225035
2022-06-14,353.783325,269.034180,161.246841,93.812271,168.570007,58.526638,24.276758
2022-06-15,358.826996,275.752411,163.607758,95.562485,170.770004,59.664089,24.087097
2022-06-16,346.951202,264.626801,156.029953,96.321167,172.690002,58.717529,23.854332
2022-06-17,347.699219,267.844482,157.248459,96.631554,171.270004,58.900475,24.095718
2022-06-21,356.451996,274.602112,160.066360,94.993408,170.630005,58.860718,24.009508
2022-06-22,355.805817,274.201599,159.761703,97.605804,171.309998,58.844803,23.975023
2022-06-23,359.293610,278.285217,161.675217,98.407631,170.259995,59.266369,24.000887
2022-06-24,370.717010,287.820312,166.682632,97.045418,170.089996,59.687950,23.949162
2022-06-27,369.300934,285.710052,167.301468,96.217712,169.899994,59.322067,23.906055
2022-06-28,361.755096,277.005371,164.159851,96.666054,169.619995,58.669815,24.043993
2022-06-29,361.460449,277.259430,162.493942,98.174820,169.490005,58.582314,24.181929
2022-06-30,358.523804,273.820526,161.227783,99.037003,168.460007,58.550507,24.104338
2022-07-01,362.315735,275.627930,163.179337,100.053787,168.320007,59.109001,24.181929
2022-07-05,363.000000,280.346619,164.531158,100.839920,164.750000,59.053066,24.526770
2022-07-06,364.226013,282.144196,163.312637,99.146713,162.139999,58.829330,24.638842
2022-07-07,369.681000,288.181763,167.177689,98.274178,162.229996,59.788116,24.647463
2022-07-08,369.376953,288.543243,167.158615,97.185707,162.300003,59.836056,24.630222
2022-07-11,365.157318,282.378693,163.798157,98.861649,161.429993,59.500477,24.914715
2022-07-12,361.926086,279.643188,163.236481,99.449066,160.830002,59.740185,24.906094
2022-07-13,360.025360,279.066742,163.093674,100.589386,161.600006,59.676266,24.854368
2022-07-14,359.151031,280.063263,161.418167,99.768677,159.330002,59.564415,25.026789
2022-07-15,366.012665,285.143433,164.778687,100.330223,159.009995,60.323444,24.880230
2022-07-18,362.990570,282.730377,164.312210,99.284927,159.160004,59.740185,24.742294
2022-07-19,372.798309,291.425232,170.109787,98.749321,159.539993,60.531178,24.587118
2022-07-20,375.174103,296.046265,172.775345,99.008484,158.039993,60.794865,24.656086
2022-07-21,378.994568,300.295990,173.660675,100.718956,160.270004,61.513905,24.587118
2022-07-22,375.478271,295.030212,170.890396,102.412170,160.669998,61.434032,24.552633
2022-07-25,375.934448,293.349823,171.775757,101.410049,160.229996,61.418072,24.518148
2022-07-26,371.486725,287.585815,170.719086,101.487793,160.039993,60.986603,24.707808
2022-07-27,381.132904,299.739166,174.603134,100.917671,161.669998,61.657745,24.500906
2022-07-28,385.913208,302.670044,177.002182,101.721069,163.639999,62.288944,24.483664
2022-07-29,391.539368,308.189789,178.258759,101.444611,164.100006,62.472725,24.388834
2022-08-01,390.379944,308.004120,178.192078,103.887749,165.029999,62.491997,24.294003
2022-08-02,387.804443,307.085815,178.020767,101.689529,164.050003,62.203224,24.449179
2022-08-03,393.877258,315.448547,180.638702,103.290604,164.449997,62.748669,24.518148
2022-08-04,393.611176,316.923737,180.257889,103.255997,167.169998,62.917072,24.362970
2022-08-05,392.945953,314.334778,181.638306,100.798119,165.289993,62.596260,24.569872
2022-08-08,392.489716,313.318878,183.561325,102.425156,166.690002,62.652370,24.535389
2022-08-09,390.931183,309.772491,181.057602,102.027077,167.199997,62.187145,24.509527
2022-08-10,399.142273,318.418488,186.226837,101.360657,166.779999,63.117603,24.242277
2022-08-11,399.142273,316.611115,186.921783,98.997978,166.339996,62.756664,24.259516
2022-08-12,405.899384,322.775696,190.739243,100.001945,167.869995,63.318138,24.354347
2022-08-15,407.571960,325.384094,191.415176,99.915367,165.710007,63.205841,24.569872
2022-08-16,408.370300,324.622131,191.339005,100.330795,165.419998,62.909061,24.561253
2022-08-17,405.471680,320.919434,188.121307,99.283600,164.350006,62.259354,24.595737
2022-08-18,406.650146,321.691223,189.368393,99.430725,163.919998,62.355618,24.785398
2022-08-19,401.185577,315.419250,185.303436,97.829636,162.720001,61.721951,24.940578
2022-08-22,392.831879,307.115143,181.485992,97.500786,161.639999,61.024124,25.147482
2022-08-23,391.881500,306.861145,181.781097,96.964211,162.770004,61.176502,25.044029
2022-08-24,393.135986,307.750183,183.170990,96.254547,163.250000,61.248688,25.061270
2022-08-25,398.686157,313.191742,186.017410,97.595978,163.750000,61.826221,25.018166
2022-08-26,385.190948,300.354645,179.905670,98.331627,161.759995,60.807545,25.112995
2022-08-29,382.644012,297.394440,178.249237,97.518105,161.860001,60.574928,25.121618
2022-08-30,378.443390,294.082550,175.755066,97.760422,160.509995,60.109726,25.112995
2022-08-31,375.563782,292.372864,174.688812,96.825768,159.270004,59.780861,25.095757
2022-09-01,376.742279,292.499847,172.784851,95.053032,157.869995,59.938835,25.319902
2022-09-02,372.769714,288.367401,171.442551,95.590759,159.259995,59.898537,25.328522
2022-09-06,371.363190,286.296265,169.748032,93.223114,158.330002,59.737328,25.475080
2022-09-07,378.034760,292.079834,173.441711,94.697472,159.940002,60.599827,25.294039
2022-09-08,380.505707,293.594116,174.888718,93.726089,158.979996,60.865829,25.345764
2022-09-09,386.416931,300.012695,178.401550,93.934265,159.820007,61.107628,25.164724
2022-09-12,390.570038,303.578552,180.562515,93.162392,160.630005,61.293011,25.035412
2022-09-13,373.587067,286.931274,173.498856,93.379196,158.539993,59.898537,25.380249
2022-09-14,375.012573,289.207520,174.174728,93.700096,157.929993,59.987186,25.328522
2022-09-15,370.754944,284.391174,172.908615,93.639397,154.979996,59.608353,25.345764
2022-09-16,367.926544,282.652252,170.395401,92.858833,155.839996,59.809856,25.345764
2022-09-19,370.779755,284.853302,171.851944,93.075653,155.960007,60.035583,25.328522
2022-09-20,366.523743,282.582703,169.509995,92.147682,155.070007,59.422989,25.449217
2022-09-21,360.130157,277.522797,166.920654,93.691422,155.789993,59.245644,25.699224
2022-09-22,357.105164,274.107117,163.160294,91.297760,155.699997,58.890957,25.733709
2022-09-23,351.121918,269.644196,159.276215,91.670639,153.009995,58.141315,26.138897
2022-09-26,347.648346,268.528503,157.095444,89.918816,151.229996,57.456154,26.432011
2022-09-27,346.760925,268.636139,157.631302,87.551125,151.539993,57.335251,26.440634
2022-09-28,353.583954,273.979828,162.616791,90.482552,154.690002,58.358955,26.095793
2022-09-29,346.197937,266.081726,158.970978,90.014183,154.660004,57.810852,25.992340
2022-09-30,340.844482,261.569916,157.813110,88.852051,154.669998,57.544827,25.992340
2022-10-03,349.843140,267.706360,161.994797,90.263855,158.429993,58.298992,25.871645
2022-10-04,360.683624,276.123199,168.415634,90.011765,160.699997,59.554558,25.518185
2022-10-05,359.843811,275.976440,167.171631,89.151085,159.809998,59.319637,25.759573
2022-10-06,356.131805,273.803772,166.233887,88.655579,159.630005,59.141438,26.018206
2022-10-07,346.197937,263.370636,161.344101,87.794914,157.880005,58.420498,26.121656
2022-10-10,343.554535,260.738007,160.444611,86.430061,155.479996,57.707664,26.233730
2022-10-11,341.378845,257.155914,160.492447,86.812561,155.160004,57.885853,26.250973
2022-10-12,340.252808,257.067749,160.052261,87.238548,155.990005,57.983059,26.250973
2022-10-13,349.232452,263.096619,164.013870,86.403969,154.910004,58.112656,26.078550
2022-10-14,341.273895,255.188644,159.621658,85.691109,152.979996,57.926373,26.259592
2022-10-17,350.043640,263.615326,164.712418,85.273827,153.419998,58.639202,25.992340
2022-10-18,354.156464,265.700012,166.664490,85.473785,153.750000,59.052322,25.975098
2022-10-19,351.646759,264.731049,163.832092,83.917656,151.690002,58.485294,26.164761
2022-10-20,348.698120,263.380402,161.745987,82.483238,151.449997,58.161293,26.182003
2022-10-21,357.171967,269.556122,165.257858,80.996666,154.149994,58.720215,25.957857
2022-10-24,361.542450,272.521576,165.965958,80.327263,153.649994,58.760731,25.983719
2022-10-25,367.315796,278.158966,170.492142,82.665810,154.000000,59.327740,25.699224
2022-10-26,364.548431,272.012695,171.334198,83.856796,154.979996,59.489754,25.431974
2022-10-27,362.601654,267.060364,171.372498,84.734825,154.740005,59.927181,25.630259
2022-10-28,371.228241,275.232605,175.267120,84.152390,153.160004,60.388893,25.673365
2022-10-31,368.546783,272.032257,175.429764,83.552536,151.910004,59.481644,25.888889
2022-11-01,366.934082,269.252655,175.668991,84.333351,153.460007,59.839443,25.880268
2022-11-02,357.725433,260.023438,169.841461,83.967346,152.389999,59.294624,25.992340
2022-11-03,354.041931,254.944000,168.702713,83.514191,151.809998,58.871796,26.207867
2022-11-04,359.137787,259.044769,170.980148,82.111084,156.470001,59.278362,25.716471
2022-11-07,362.573090,261.892792,171.755249,81.291916,155.850006,59.270218,25.569910
2022-11-08,364.529358,263.801300,171.822205,82.180817,159.449997,59.213306,25.457840
2022-11-09,357.019287,257.713745,167.104706,82.450974,158.649994,58.505871,25.647501
2022-11-10,376.638977,276.730042,177.391403,85.623161,163.479996,60.327324,25.061270
2022-11-11,380.284241,281.829132,178.845917,85.309433,164.559998,60.538746,24.699188
2022-11-14,377.049255,279.362793,176.845993,85.100296,164.919998,60.091496,24.811262
2022-11-15,380.265167,283.228668,179.467896,86.477234,165.500000,60.620037,24.725054
2022-11-16,377.364227,279.362793,176.310135,88.368332,165.119995,60.489929,24.673328
2022-11-17,376.209595,278.746155,174.673828,87.435860,163.919998,60.229740,24.768158
2022-11-18,377.917725,278.756012,175.802994,86.834534,162.789993,60.359867,24.837124
2022-11-21,376.543549,275.888367,174.884338,87.200562,161.880005,60.335442,25.052649
2022-11-22,381.610687,279.861969,176.750305,88.438072,162.070007,60.774559,24.897470
2022-11-23,384.015472,282.670807,177.209625,89.980583,163.080002,61.116074,24.638842
2022-11-25,383.929535,280.811218,177.582840,89.675583,163.220001,60.994102,24.638842
2022-11-28,377.803162,276.690826,174.003967,89.928291,161.929993,60.351738,24.819885
2022-11-29,377.154297,274.596436,174.511139,88.873787,162.729996,60.611931,24.862989
2022-11-30,389.034821,287.114105,179.295670,89.527397,164.809998,61.522678,24.664705
2022-12-01,388.748566,287.466553,178.903366,92.387459,167.839996,61.750473,24.362970
2022-12-02,388.300140,286.321442,179.946365,93.549271,167.259995,61.701477,24.337107
2022-12-05,381.314819,281.516022,174.989578,92.238953,164.389999,61.113537,24.535389
2022-12-06,375.818207,275.682800,172.310272,93.426979,164.839996,60.893059,24.552633
2022-12-07,375.178925,274.557343,171.803101,95.628357,166.330002,61.227875,24.475042
2022-12-08,378.118073,277.806610,173.047089,95.366264,166.470001,61.276875,24.397453
2022-12-09,375.293427,276.035156,170.922729,92.885391,167.059998,61.276875,24.449179
2022-12-12,380.704163,279.499725,172.932251,93.182365,165.679993,61.513687,24.466423
2022-12-13,383.586029,282.504395,174.364609,94.082146,168.509995,62.150612,24.250898
2022-12-14,381.133575,280.410034,173.220642,94.483994,168.100006,61.799469,24.138823
2022-12-15,371.810425,270.994873,168.885056,94.852623,165.350006,61.566357,24.362970
2022-12-16,367.420776,268.411041,167.625732,93.793060,166.789993,61.237988,24.406073
2022-12-19,364.305145,264.638855,165.357010,92.216858,166.320007,60.926048,24.412163
2022-12-20,364.803619,264.432831,166.231812,90.579369,169.080002,60.770100,24.246922
2022-12-21,370.258301,268.268799,169.096573,90.807053,168.800003,61.287239,24.307800
2022-12-22,364.976166,261.705566,166.885529,90.789505,166.759995,60.909645,24.342587
2022-12-23,367.075623,262.294159,167.644958,89.458519,167.259995,61.065609,24.333891
2022-12-27,365.628052,258.585785,166.520218,87.689636,168.669998,60.433517,24.325193
2022-12-28,361.084106,255.171722,163.934250,87.173012,167.910004,59.620831,24.412163
2022-12-29,367.583740,261.391571,168.087189,88.162544,168.850006,60.392487,24.264315
2022-12-30,366.615448,261.234650,167.616150,87.181763,169.639999,60.441719,24.186041
2023-01-03,365.072052,259.468781,166.693253,88.845535,171.059998,60.556667,24.446949
2023-01-04,367.890503,260.704865,168.769714,90.062714,172.669998,61.254417,24.359982
2023-01-05,363.691620,256.623688,166.962448,90.439270,170.520004,61.131252,24.586102
2023-01-06,372.031799,263.706848,170.711594,92.103035,173.710007,62.001423,24.264315
2023-01-09,371.820892,265.413940,170.999985,92.593407,174.100006,62.223038,24.116468
2023-01-10,374.428436,267.660522,173.528275,91.060974,174.740005,62.149185,24.133860
2023-01-11,379.164185,272.291077,175.691223,92.540855,174.619995,62.559631,24.133860
2023-01-12,380.544617,273.762604,178.642471,94.362259,176.639999,62.912590,23.899046
2023-01-13,382.020905,275.646362,179.815323,93.477844,178.759995,62.912590,23.890348
2023-01-17,381.321075,276.205444,179.594193,92.873619,177.589996,62.699181,23.959923
2023-01-18,375.300812,272.614777,176.690994,95.124115,177.080002,62.773045,23.959923
2023-01-19,372.568695,269.936554,174.999069,94.528633,179.889999,62.403641,23.899046
2023-01-20,379.509308,277.323883,177.883057,92.996208,179.289993,62.526756,23.864258
2023-01-23,384.062897,283.484863,180.084473,92.558372,179.630005,62.518578,23.899046
2023-01-24,383.650635,282.906097,179.699936,93.889397,180.279999,62.559631,23.872955
2023-01-25,383.794464,282.278229,180.199829,94.117088,181.110001,62.551411,23.794685
2023-01-26,388.012543,287.781952,181.266861,93.679237,179.470001,62.707363,23.855562
2023-01-27,388.903992,290.646545,182.247437,93.442795,179.220001,62.518578,23.890348
2023-01-30,384.024536,284.770020,179.709579,93.101295,178.759995,62.173809,23.977318
2023-01-31,389.670990,289.037598,184.073944,93.845604,179.410004,62.658131,23.925137
2023-02-01,393.812256,295.218262,186.967560,94.973740,181.669998,63.316353,23.699017
2023-02-02,399.545044,305.813629,190.649414,95.096649,177.899994,63.679295,23.855562
2023-02-03,395.298187,300.378540,189.370850,93.674416,173.460007,63.011166,24.168652
2023-02-06,392.882477,297.837677,186.631088,92.980865,173.820007,62.606972,24.307800
2023-02-07,398.020752,304.008545,188.015396,92.234627,173.979996,62.829700,24.264315
2023-02-08,393.668488,298.602844,185.265991,92.673584,174.410004,62.565716,24.290405
2023-02-09,390.255737,295.963898,182.583893,91.795654,173.029999,62.161560,24.255617
2023-02-10,391.166443,294.021423,182.949203,90.768471,173.360001,61.683125,24.333891
2023-02-13,395.758301,298.730377,185.150635,91.532295,172.479996,61.839855,24.264315
2023-02-14,395.576233,300.937805,185.064117,91.321594,172.610001,61.856350,24.246922
2023-02-15,396.860840,303.243286,186.938721,90.469994,170.889999,61.757389,24.412163
2023-02-16,391.396484,297.553192,185.150635,89.188248,170.750000,61.262444,24.446949
2023-02-17,390.418701,295.453766,185.660156,89.881798,171.259995,61.501656,24.429556
2023-02-21,382.586517,288.458832,180.180603,88.134758,170.619995,60.553074,24.507828
2023-02-22,382.059357,288.674622,180.670898,88.942413,169.660004,60.948997,24.586102
2023-02-23,384.091614,291.196014,181.959061,89.811546,169.570007,61.551151,24.594797
2023-02-24,379.988647,286.320160,180.257507,88.643929,168.350006,61.179974,24.777431
2023-02-27,381.282806,288.370514,180.891983,88.889755,169.009995,61.592396,24.646978
2023-02-28,379.873596,287.997711,180.901596,89.293610,169.779999,61.476921,24.716555
2023-03-01,378.416382,285.682495,181.132324,88.334290,170.759995,61.302658,24.586102
2023-03-02,381.359436,288.046753,181.564896,87.551025,170.660004,61.377335,24.716555
2023-03-03,387.475647,294.001770,184.093185,89.672020,172.490005,62.008049,24.620886
2023-03-06,387.744080,294.335358,181.401474,88.976738,171.619995,62.008049,24.586102
2023-03-07,381.800446,290.725067,179.296188,89.522392,168.619995,61.568211,24.890491
2023-03-08,382.423615,292.177002,179.382690,89.610420,168.539993,61.277752,24.881794
2023-03-09,375.367981,287.114777,174.393417,89.830444,170.199997,60.937496,24.812220
2023-03-10,369.951569,283.082672,169.365738,92.928337,173.869995,60.945805,24.655676
2023-03-13,369.424225,285.182068,166.606750,93.139587,177.860001,60.613842,24.429556
2023-03-14,375.530914,291.735535,169.692581,91.608200,176.830002,61.053684,24.429556
2023-03-15,373.182220,293.265991,166.895126,93.377174,178.210007,60.854511,24.690462
2023-03-16,379.729767,300.996643,169.173477,92.646713,178.570007,61.252834,24.664371
2023-03-17,375.289642,299.574158,164.607193,94.037262,183.770004,60.887707,24.525223
2023-03-20,378.898346,300.637360,166.741333,93.209984,183.839996,60.721733,24.386072
2023-03-21,383.873505,304.931122,169.817505,92.409103,180.369995,61.385632,24.377375
2023-03-22,377.329773,300.784668,165.001358,93.641212,183.440002,61.443714,24.194740
2023-03-23,378.349884,304.351471,164.268997,93.641212,185.740005,61.203060,24.229527
2023-03-24,380.832642,305.471588,165.754883,94.037262,183.649994,61.078594,24.377375
2023-03-27,381.544739,303.378693,167.597794,91.828217,181.949997,60.929207,24.299103
2023-03-28,380.688202,301.767212,167.356583,91.995461,183.440002,60.895992,24.212133
2023-03-29,386.221497,307.269684,169.257370,91.810631,182.529999,61.659481,24.273012
2023-03-30,388.482910,310.178040,169.025803,92.233063,184.179993,62.024612,24.159952
2023-03-31,393.958466,315.336548,172.132660,93.614815,183.220001,62.696827,24.246922
2023-04-03,395.459656,314.570099,172.209885,94.055092,184.539993,62.648483,24.133860
2023-04-04,393.265656,313.508972,169.189819,94.522720,187.979996,62.465073,24.038195
2023-04-05,392.235931,310.413910,167.530258,95.510918,187.830002,62.114937,24.107771
2023-04-06,393.765961,312.506714,167.781128,95.757942,186.490005,62.390030,24.125164
2023-04-10,394.170105,312.329865,169.575775,94.213905,185.110001,62.331707,24.264315
2023-04-11,394.276001,310.325439,170.916946,94.408012,186.279999,62.465073,24.177345
2023-04-12,392.668945,307.584106,169.662598,94.310974,187.190002,62.448395,24.046892
2023-04-13,397.884674,313.607239,171.910767,93.569839,189.720001,62.873550,23.933834
2023-04-14,396.912720,313.017700,170.309097,92.713966,186.360001,62.756844,24.072985
2023-04-17,398.336975,313.282959,172.499344,91.611099,185.529999,62.590107,24.194740
2023-04-18,398.596710,313.302582,171.765991,91.937508,186.250000,62.631794,24.107771
2023-04-19,398.529419,313.155243,171.987961,91.849274,185.360001,62.381710,24.159952
2023-04-20,396.354645,310.767548,171.100266,92.634560,186.089996,62.323360,24.159952
2023-04-21,396.662537,311.091888,171.322189,92.113991,184.250000,62.515079,24.133860
2023-04-24,397.076324,310.443390,171.206390,93.005142,184.809998,62.690163,24.055590
2023-04-25,390.773224,304.587219,166.980286,94.372726,185.750000,62.590107,24.168652
2023-04-26,389.118042,306.434479,165.368927,93.366882,184.740005,62.348362,24.090378
2023-04-27,396.864594,314.766693,167.578506,92.440453,184.750000,62.556801,24.099073
2023-04-28,400.251923,316.938110,169.045090,93.931564,184.800003,62.823521,24.133860
2023-05-01,399.847748,316.574554,169.141571,91.223061,183.970001,62.535511,24.255617
2023-05-02,395.353790,313.813568,165.668030,93.496376,187.520004,62.476933,24.194740
2023-05-03,392.640045,311.760010,166.275925,94.018242,189.110001,62.443424,24.064287
2023-05-04,389.859009,310.659485,164.413727,93.089500,190.440002,62.259228,24.090378
2023-05-05,397.076324,317.262421,168.321442,92.779915,187.460007,62.594135,24.055590
2023-05-08,397.182129,318.048462,167.935501,91.479599,187.690002,62.418312,24.090378
2023-05-09,395.440399,316.034241,167.433762,91.152321,189.020004,62.259228,24.168652
2023-05-10,397.287994,319.473175,168.282867,92.036865,188.750000,62.635998,24.125164
2023-05-11,396.595154,320.514709,166.989929,93.009865,187.130005,62.535511,24.281710
2023-05-12,396.075531,319.365112,166.652206,92.231483,186.809998,62.309464,24.438253
2023-05-15,397.442017,321.094452,168.688080,91.276154,187.210007,62.292728,24.368679
2023-05-16,394.786011,321.458038,166.227676,91.001945,184.869995,61.857342,24.429556
2023-05-17,399.578339,325.348969,169.932785,90.736610,184.229996,62.024799,24.473040
2023-05-18,403.427521,331.391693,170.965210,90.064339,181.839996,62.058296,24.655676
2023-05-19,402.840515,330.645020,169.923126,89.427460,183.639999,62.125263,24.586102
2023-05-22,403.004089,331.755341,171.997589,89.109024,183.210007,62.401558,24.603495
2023-05-23,398.481232,327.549866,171.187119,89.365555,183.429993,62.075031,24.673071
2023-05-24,395.594391,325.869720,169.373138,88.923286,181.949997,61.639645,24.760036
2023-05-25,399.020142,333.799072,168.051285,88.702118,180.199997,61.597782,24.873098
2023-05-26,404.187714,342.327789,169.961746,89.418602,180.919998,61.974537,24.864401
2023-05-30,404.341675,343.880249,169.334564,90.311996,182.039993,62.242485,24.838308
2023-05-31,402.099548,341.924927,167.665359,91.099243,182.320007,62.049911,24.881794
2023-06-01,405.919922,345.874908,169.479279,91.456680,183.759995,62.422592,24.586102
2023-06-02,411.789948,348.468842,175.625504,90.454491,181.050003,62.742283,24.847008
2023-06-05,411.000885,348.714508,173.271240,90.285973,182.139999,62.691792,24.803524
2023-06-06,411.895874,348.655518,177.835083,90.818130,182.339996,62.792747,24.881794
2023-06-07,410.471619,342.740509,181.162415,89.470039,180.149994,62.447857,24.890491
2023-06-08,412.954376,346.994995,180.485138,90.516571,182.529999,62.843235,24.690462
2023-06-09,413.695282,348.321503,179.024170,90.392372,182.039993,62.860062,24.768736
2023-06-12,417.448303,354.207123,179.769180,90.658470,181.880005,62.792747,24.777431
2023-06-13,420.200531,356.928772,181.830032,89.762703,180.539993,62.868488,24.699158
2023-06-14,420.700958,359.522797,179.875610,90.481094,180.639999,62.893723,24.577404
2023-06-15,425.916626,363.806793,181.355942,91.350220,181.910004,63.196571,24.438253
2023-06-16,424.465881,361.517395,179.904602,90.995476,181.630005,63.036732,24.481735
2023-06-20,422.263672,360.999847,179.120941,91.625198,179.750000,62.868488,24.551313
2023-06-21,420.100067,356.080292,178.704849,91.846909,179.490005,62.708607,24.438253
2023-06-22,421.616516,360.281616,177.379333,90.738281,177.710007,62.523552,24.525223
2023-06-23,418.429108,356.710083,174.708923,91.642921,178.199997,62.414188,24.655676
2023-06-26,416.719513,351.928101,174.883072,91.740486,178.509995,62.447857,24.629585
2023-06-27,421.288116,357.979248,177.408386,91.501030,177.690002,62.658165,24.568705
2023-06-28,421.500641,358.677826,178.279144,91.891228,177.279999,63.019905,24.681767
2023-06-29,423.161896,357.959534,180.330368,90.232750,177.089996,62.851650,24.786127
2023-06-30,428.155548,363.479370,181.191467,91.297028,178.270004,63.154476,24.681767
